InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
603075,22715,Soft Drinks,12,01-03-2021 09:35,0.42,12428,Indore,48.75,1023.75,Male,Ewallet
603076,22032,Organic Fruits,12,01-03-2021 09:35,0.42,12428,Indore,24.164,507.444,Female,Ewallet
603077,22984,Organic Vegetables,36,01-03-2021 09:35,0.42,12428,Indore,4.848,101.808,Male,Credit card
603078,84536A,Chicken,16,01-03-2021 09:35,0.42,12428,Indore,9.885,207.585,Female,Credit card
603079,22759,Organic Vegetables,12,01-03-2021 09:35,1.65,12428,Indore,36.2115,760.4415,Male,Cash
603080,84536B,Fresh Fruits,16,01-03-2021 09:35,0.42,12428,Indore,39.7755,835.2855,Female,Cash
603081,22502,Fish,16,01-03-2021 09:47,4.95,16078,Mumbai,25.1195,527.5095,Male,Cash
603082,20829,Rice,8,01-03-2021 09:52,2.1,16915,Mumbai,8.6,180.6,Female,Ewallet
603083,47566,Eggs,4,01-03-2021 09:52,4.95,16915,Mumbai,3.449,72.429,Male,Cash
603084,22088,Organic Staples,6,01-03-2021 09:52,2.95,16915,Mumbai,6.248,131.208,Male,Ewallet
603085,20960,Cakes,1,01-03-2021 09:55,2.46,,Mumbai,3.855,80.955,Male,Ewallet
603086,21082,Health Drinks,1,01-03-2021 09:55,1.63,,Mumbai,24.186,507.906,Male,Cash
603087,21488,Rice,1,01-03-2021 09:55,8.29,,Mumbai,15.106,317.226,Female,Ewallet
603088,35970,Cakes,1,01-03-2021 09:55,4.13,,Mumbai,34.9335,733.6035,Female,Ewallet
603089,82583,Health Drinks,1,01-03-2021 09:55,4.13,,Mumbai,6.2325,130.8825,Female,Ewallet
603090,82583,Atta & Flour,7,01-03-2021 09:55,4.96,,Mumbai,39.48,829.08,Male,Ewallet
603091,22993,Spices,12,01-03-2021 10:08,1.25,15194,Mumbai,8.92,187.32,Female,Credit card
603092,21499,Edible Oil & Ghee,25,01-03-2021 10:08,0.42,15194,Mumbai,25.011,525.231,Female,Ewallet
603093,22457,Breads & Buns,6,01-03-2021 10:08,2.95,15194,Mumbai,1.791,37.611,Male,Credit card
603094,22156,Organic Fruits,24,01-03-2021 10:08,0.85,15194,Mumbai,6.807,142.947,Male,Credit card
603095,20711,Rice,10,01-03-2021 10:08,1.95,15194,Mumbai,5.244,110.124,Female,Credit card
603096,22666,Mutton,6,01-03-2021 10:08,2.95,15194,Mumbai,8.946,187.866,Female,Cash
603097,22149,Edible Oil & Ghee,6,01-03-2021 10:08,2.1,15194,Mumbai,40.7835,856.4535,Female,Cash
603098,22178,Edible Oil & Ghee,96,01-03-2021 10:08,1.06,15194,Mumbai,6.618,138.978,Male,Credit card
603099,21929,Biscuits,10,01-03-2021 10:08,1.95,15194,Mumbai,12.8695,270.2595,Female,Cash
603100,84978,Soft Drinks,36,01-03-2021 10:08,1.06,15194,Mumbai,4.668,98.028,Male,Ewallet
603101,22969,Dals & Pulses,12,01-03-2021 10:08,1.45,15194,Mumbai,11.4,239.4,Female,Cash
603102,22961,Rice,12,01-03-2021 10:08,1.45,15194,Mumbai,8.3355,175.0455,Male,Credit card
603103,10133,Fresh Vegetables,10,01-03-2021 10:19,0.85,15676,Mumbai,34.87,732.27,Male,Credit card
603104,10135,Noodles,10,01-03-2021 10:19,1.25,15676,Mumbai,19.452,408.492,Male,Ewallet
603105,20705,Fresh Fruits,2,01-03-2021 10:19,6.95,15676,Mumbai,18.263,383.523,Female,Cash
603106,85123A,Atta & Flour,12,01-03-2021 10:19,2.95,15676,Mumbai,4.464,93.744,Female,Credit card
603107,22277,Noodles,6,01-03-2021 10:19,2.1,15676,Mumbai,8.4,176.4,Male,Ewallet
603108,21577,Fresh Fruits,6,01-03-2021 10:19,2.25,15676,Mumbai,0.985,20.685,Male,Ewallet
603109,21578,Masalas,6,01-03-2021 10:19,2.25,15676,Mumbai,26.558,557.718,Male,Ewallet
603110,22611,Masalas,3,01-03-2021 10:19,4.95,15676,Mumbai,2.686,56.406,Male,Ewallet
603111,22276,Fresh Fruits,6,01-03-2021 10:19,2.55,15676,Mumbai,40.975,860.475,Male,Credit card
603112,22278,Organic Fruits,3,01-03-2021 10:19,4.95,15676,Mumbai,28.42,596.82,Female,Credit card
603113,71053,Soft Drinks,4,01-03-2021 10:19,3.75,15676,Mumbai,29.38,616.98,Male,Ewallet
603114,21733,Noodles,6,01-03-2021 10:19,2.95,15676,Mumbai,36.624,769.104,Male,Ewallet
603115,84945,Soft Drinks,12,01-03-2021 10:19,0.85,15676,Mumbai,42.282,887.922,Male,Cash
603116,85206A,Fish,6,01-03-2021 10:19,1.65,15676,Mumbai,19.4635,408.7335,Male,Cash
603117,22228,Soft Drinks,12,01-03-2021 10:19,0.85,15676,Mumbai,4.2415,89.0715,Male,Ewallet
603118,22229,Biscuits,12,01-03-2021 10:19,0.85,15676,Mumbai,7.163,150.423,Female,Ewallet
603119,22286,Cakes,12,01-03-2021 10:19,1.65,15676,Mumbai,3.769,79.149,Male,Ewallet
603120,22267,Soft Drinks,12,01-03-2021 10:19,1.25,15676,Mumbai,12.668,266.028,Female,Credit card
603121,84741C,Chocolates,6,01-03-2021 10:19,1.95,15676,Mumbai,1.921,40.341,Female,Cash
603122,22606,Eggs,1,01-03-2021 10:19,15.95,15676,Mumbai,32.615,684.915,Male,Credit card
603123,22607,Breads & Buns,2,01-03-2021 10:19,9.95,15676,Mumbai,2.6325,55.2825,Female,Credit card
603124,22605,Cakes,1,01-03-2021 10:19,14.95,15676,Mumbai,5.5305,116.1405,Female,Credit card
603125,22479,Organic Staples,10,01-03-2021 10:19,1.25,15676,Mumbai,28.4305,597.0405,Male,Cash
603126,20967,Fish,4,01-03-2021 10:19,3.75,15676,Mumbai,4.464,93.744,Female,Ewallet
603127,22149,Edible Oil & Ghee,6,01-03-2021 10:19,2.1,15676,Mumbai,6.82,143.22,Female,Credit card
603128,22568,Organic Staples,4,01-03-2021 10:19,3.75,15676,Mumbai,8.71,182.91,Female,Ewallet
603129,22570,Cakes,4,01-03-2021 10:19,3.75,15676,Mumbai,18.32,384.72,Male,Ewallet
603130,22441,Biscuits,8,01-03-2021 10:19,2.1,15676,Mumbai,12.7305,267.3405,Female,Ewallet
603131,22652,Breads & Buns,10,01-03-2021 10:19,1.65,15676,Mumbai,38.916,817.236,Female,Credit card
603132,22457,Breads & Buns,6,01-03-2021 10:19,2.95,15676,Mumbai,14.296,300.216,Female,Ewallet
603133,21380,Masalas,6,01-03-2021 10:19,2.95,15676,Mumbai,28.956,608.076,Female,Cash
603134,21381,Spices,12,01-03-2021 10:19,1.69,15676,Mumbai,9.425,197.925,Male,Ewallet
603135,21621,Chocolates,2,01-03-2021 10:19,8.5,15676,Mumbai,11.078,232.638,Female,Ewallet
603136,20829,Dals & Pulses,8,01-03-2021 10:19,2.1,15676,Mumbai,38.6,810.6,Female,Credit card
603137,84836,Health Drinks,12,01-03-2021 10:19,1.25,15676,Mumbai,36.065,757.365,Male,Credit card
603138,22296,Cookies,12,01-03-2021 10:19,1.65,15676,Mumbai,25.552,536.592,Female,Ewallet
603139,22766,Biscuits,8,01-03-2021 10:19,2.95,15676,Mumbai,2.6725,56.1225,Female,Ewallet
603140,22768,Noodles,2,01-03-2021 10:19,9.95,15676,Mumbai,11.1,233.1,Male,Credit card
603141,22195,Cakes,12,01-03-2021 10:19,1.65,15676,Mumbai,38.184,801.864,Female,Ewallet
603142,22196,Chicken,12,01-03-2021 10:19,0.85,15676,Mumbai,11.409,239.589,Female,Credit card
603143,84378,Edible Oil & Ghee,12,01-03-2021 10:19,1.25,15676,Mumbai,4.107,86.247,Male,Cash
603144,84380,Health Drinks,12,01-03-2021 10:19,1.25,15676,Mumbai,19.128,401.688,Female,Cash
603145,22352,Organic Fruits,6,01-03-2021 10:19,2.55,15676,Mumbai,3.429,72.009,Female,Cash
603146,22384,Cookies,10,01-03-2021 10:19,1.65,15676,Mumbai,19.108,401.268,Female,Ewallet
603147,21463,Fresh Vegetables,2,01-03-2021 10:19,5.95,15676,Mumbai,30.0545,631.1445,Female,Credit card
603148,21464,Biscuits,2,01-03-2021 10:19,4.25,15676,Mumbai,23.7965,499.7265,Female,Ewallet
603149,22029,Masalas,12,01-03-2021 10:19,0.42,15676,Mumbai,2.621,55.041,Female,Credit card
603150,22716,Cookies,12,01-03-2021 10:19,0.42,15676,Mumbai,6.565,137.865,Male,Cash
603151,20985,Edible Oil & Ghee,12,01-03-2021 10:19,1.25,15676,Mumbai,7.215,151.515,Female,Credit card
603152,22030,Soft Drinks,12,01-03-2021 10:19,0.42,15676,Mumbai,22.8585,480.0285,Male,Credit card
603153,20828,Edible Oil & Ghee,6,01-03-2021 10:19,2.55,15676,Mumbai,4.669,98.049,Male,Cash
603154,47481,Cookies,12,01-03-2021 10:19,0.85,15676,Mumbai,6.3125,132.5625,Male,Cash
603155,20973,Fresh Fruits,24,01-03-2021 10:19,0.65,15676,Mumbai,39.5415,830.3715,Male,Ewallet
603156,20977,Cookies,16,01-03-2021 10:19,1.25,15676,Mumbai,8.72,183.12,Male,Cash
603157,20984,Masalas,12,01-03-2021 10:19,0.85,15676,Mumbai,18.952,397.992,Female,Ewallet
603158,21623,Fresh Fruits,2,01-03-2021 10:19,9.95,15676,Mumbai,1.531,32.151,Female,Credit card
603159,22189,Masalas,4,01-03-2021 10:19,3.95,15676,Mumbai,17.604,369.684,Female,Cash
603160,21499,Organic Staples,25,01-03-2021 10:19,0.42,15676,Mumbai,2.54,53.34,Female,Ewallet
603161,21500,Organic Vegetables,25,01-03-2021 10:19,0.42,15676,Mumbai,26.103,548.163,Male,Credit card
603162,22045,Organic Fruits,25,01-03-2021 10:19,0.42,15676,Mumbai,28.756,603.876,Male,Ewallet
603163,71459,Soft Drinks,24,01-03-2021 10:19,0.85,15676,Mumbai,2.7475,57.6975,Female,Credit card
603164,22660,Breads & Buns,2,01-03-2021 10:25,7.95,18044,Mumbai,9.0705,190.4805,Male,Credit card
603165,48138,Biscuits,2,01-03-2021 10:25,7.95,18044,Mumbai,20.6185,432.9885,Male,Ewallet
603166,22819,Cookies,12,01-03-2021 10:25,0.42,18044,Mumbai,2.3205,48.7305,Male,Credit card
603167,22983,Fish,12,01-03-2021 10:25,0.42,18044,Mumbai,13.71,287.91,Male,Credit card
603168,22026,Biscuits,12,01-03-2021 10:25,0.42,18044,Mumbai,48.685,1022.385,Female,Credit card
603169,21506,Dals & Pulses,12,01-03-2021 10:25,0.42,18044,Mumbai,32.41,680.61,Male,Credit card
603170,22817,Cookies,12,01-03-2021 10:25,0.42,18044,Mumbai,4.661,97.881,Female,Credit card
603171,22033,Cakes,12,01-03-2021 10:25,0.42,18044,Mumbai,2.718,57.078,Male,Ewallet
603172,22032,Edible Oil & Ghee,12,01-03-2021 10:25,0.42,18044,Mumbai,3.0435,63.9135,Female,Cash
603173,22031,Organic Staples,12,01-03-2021 10:25,0.42,18044,Mumbai,12.245,257.145,Female,Cash
603174,85123A,Fish,12,01-03-2021 10:26,2.95,18075,Mumbai,4.639,97.419,Male,Credit card
603175,22720,Organic Fruits,3,01-03-2021 10:26,4.95,18075,Mumbai,21.6725,455.1225,Male,Ewallet
603176,22469,Health Drinks,12,01-03-2021 10:26,1.65,18075,Mumbai,6.903,144.963,Male,Ewallet
603177,22470,Biscuits,12,01-03-2021 10:26,2.95,18075,Mumbai,12.08,253.68,Female,Ewallet
603178,35961,Organic Staples,12,01-03-2021 10:26,0.85,18075,Mumbai,23.5865,495.3165,Male,Ewallet
603179,84978,Fresh Vegetables,12,01-03-2021 10:26,1.25,18075,Mumbai,22.032,462.672,Female,Cash
603180,22171,Fresh Vegetables,2,01-03-2021 10:26,8.5,18075,Mumbai,34.0155,714.3255,Female,Cash
603181,22169,Organic Vegetables,4,01-03-2021 10:26,8.5,18075,Mumbai,15.494,325.374,Female,Cash
603182,22768,Atta & Flour,2,01-03-2021 10:26,9.95,18075,Mumbai,9.318,195.678,Female,Credit card
603183,22796,Health Drinks,2,01-03-2021 10:26,9.95,18075,Mumbai,10.046,210.966,Female,Cash
603184,21385,Biscuits,24,01-03-2021 10:26,0.85,18075,Mumbai,0.8875,18.6375,Female,Cash
603185,22791,Soft Drinks,12,01-03-2021 10:26,1.25,18075,Mumbai,31.09,652.89,Female,Ewallet
603186,21559,Organic Vegetables,6,01-03-2021 10:31,2.55,12683,Delhi,4.3,90.3,Male,Ewallet
603187,21207,Edible Oil & Ghee,24,01-03-2021 10:31,1.65,12683,Delhi,20.13,422.73,Female,Credit card
603188,22129,Health Drinks,24,01-03-2021 10:31,0.85,12683,Delhi,16.2425,341.0925,Female,Credit card
603189,22328,Breads & Buns,6,01-03-2021 10:31,2.95,12683,Delhi,4.7575,99.9075,Male,Cash
603190,21212,Masalas,24,01-03-2021 10:31,0.55,12683,Delhi,19.448,408.408,Female,Cash
603191,84988,Fresh Fruits,12,01-03-2021 10:31,1.45,12683,Delhi,21.284,446.964,Female,Ewallet
603192,84828,Organic Staples,12,01-03-2021 10:31,1.25,12683,Delhi,15.904,333.984,Female,Cash
603193,22890,Health Drinks,2,01-03-2021 10:31,9.95,12683,Delhi,13.552,284.592,Male,Ewallet
603194,84375,Breads & Buns,12,01-03-2021 10:31,2.1,12683,Delhi,19.232,403.872,Male,Credit card
603195,84692,Mutton,25,01-03-2021 10:31,0.42,12683,Delhi,11.79,247.59,Male,Credit card
603196,22077,Cookies,24,01-03-2021 10:31,1.65,12683,Delhi,10.578,222.138,Male,Ewallet
603197,21544,Organic Fruits,24,01-03-2021 10:31,0.85,12683,Delhi,4.768,100.128,Female,Credit card
603198,22748,Breads & Buns,6,01-03-2021 10:31,2.1,12683,Delhi,0.5085,10.6785,Male,Cash
603199,22437,Fresh Vegetables,20,01-03-2021 10:31,0.85,12683,Delhi,10.3065,216.4365,Female,Cash
603200,22620,Chicken,12,01-03-2021 10:31,1.25,12683,Delhi,21.028,441.588,Female,Credit card
603201,22549,Dals & Pulses,12,01-03-2021 10:31,1.45,12683,Delhi,4.402,92.442,Female,Credit card
603202,POST,Organic Fruits,2,01-03-2021 10:31,18,12683,Delhi,32.4495,681.4395,Female,Credit card
603203,22797,Noodles,-15,01-03-2021 10:32,0,,Mumbai,6.192,130.032,Male,Credit card
603204,84978,Cookies,36,01-03-2021 10:38,1.06,15709,Mumbai,32.475,681.975,Male,Cash
603205,79051A,Breads & Buns,48,01-03-2021 10:38,0.53,15709,Mumbai,37.11,779.31,Female,Credit card
603206,47590A,Organic Fruits,3,01-03-2021 10:38,5.45,15709,Mumbai,4.224,88.704,Male,Cash
603207,47566,Atta & Flour,4,01-03-2021 10:38,4.95,15709,Mumbai,12.514,262.794,Male,Cash
603208,10133,Masalas,20,01-03-2021 10:38,0.85,15709,Mumbai,4.74,99.54,Female,Cash
603209,22082,Health Drinks,10,01-03-2021 10:38,1.65,15709,Mumbai,4.565,95.865,Male,Ewallet
603210,22045,Chicken,25,01-03-2021 11:02,0.42,15241,Mumbai,14.2555,299.3655,Female,Ewallet
603211,22711,Organic Vegetables,25,01-03-2021 11:02,0.42,15241,Mumbai,2.619,54.999,Male,Cash
603212,21495,Soft Drinks,25,01-03-2021 11:02,0.42,15241,Mumbai,9.635,202.335,Male,Ewallet
603213,22708,Spices,25,01-03-2021 11:02,0.42,15241,Mumbai,13.389,281.169,Male,Credit card
603214,21500,Dals & Pulses,25,01-03-2021 11:02,0.42,15241,Mumbai,27.935,586.635,Male,Cash
603215,21498,Masalas,25,01-03-2021 11:02,0.42,15241,Mumbai,8.766,184.086,Female,Ewallet
603216,22651,Edible Oil & Ghee,12,01-03-2021 11:02,0.85,15241,Mumbai,7.791,163.611,Male,Cash
603217,21213,Masalas,24,01-03-2021 11:02,0.55,15241,Mumbai,3.015,63.315,Male,Cash
603218,21212,Fish,24,01-03-2021 11:02,0.55,15241,Mumbai,3.947,82.887,Female,Credit card
603219,21122,Edible Oil & Ghee,24,01-03-2021 11:02,1.25,15241,Mumbai,1.487,31.227,Female,Credit card
603220,22262,Cookies,12,01-03-2021 11:02,0.85,15241,Mumbai,1.066,22.386,Male,Cash
603221,22261,Fish,12,01-03-2021 11:02,0.85,15241,Mumbai,14.067,295.407,Male,Credit card
603222,21126,Cookies,12,01-03-2021 11:02,1.25,15241,Mumbai,3.663,76.923,Male,Ewallet
603223,21125,Spices,12,01-03-2021 11:02,1.25,15241,Mumbai,1.119,23.499,Female,Credit card
603224,21791,Chicken,12,01-03-2021 11:02,1.25,15241,Mumbai,32.796,688.716,Female,Cash
603225,22147,Breads & Buns,12,01-03-2021 11:02,1.45,15241,Mumbai,29.73,624.33,Female,Cash
603226,85178,Edible Oil & Ghee,12,01-03-2021 11:02,1.25,15241,Mumbai,3.705,77.805,Male,Cash
603227,22654,Noodles,3,01-03-2021 11:02,5.95,15241,Mumbai,9.848,206.808,Female,Ewallet
603228,22716,Health Drinks,12,01-03-2021 11:02,0.42,15241,Mumbai,18.6165,390.9465,Male,Ewallet
603229,22029,Cookies,12,01-03-2021 11:02,0.42,15241,Mumbai,26.395,554.295,Female,Ewallet
603230,21915,Breads & Buns,12,01-03-2021 11:02,1.25,15241,Mumbai,23.9875,503.7375,Female,Ewallet
603231,22271,Fish,6,01-03-2021 11:02,2.95,15241,Mumbai,16.4295,345.0195,Female,Cash
603232,22750,Fresh Vegetables,4,01-03-2021 11:02,3.75,15241,Mumbai,8.448,177.408,Male,Cash
603233,22749,Cookies,4,01-03-2021 11:02,3.75,15241,Mumbai,5.662,118.902,Female,Cash
603234,20972,Chocolates,24,01-03-2021 11:02,1.25,15241,Mumbai,17.277,362.817,Male,Cash
603235,22561,Eggs,12,01-03-2021 11:02,1.65,15241,Mumbai,21.4335,450.1035,Female,Cash
603236,22752,Fresh Fruits,2,01-03-2021 11:02,8.5,15241,Mumbai,4.3135,90.5835,Female,Ewallet
603237,16156S,Noodles,25,01-03-2021 11:02,0.42,15241,Mumbai,1.276,26.796,Male,Ewallet
603238,84947,Fresh Fruits,42,01-03-2021 11:30,1.25,12933,Mumbai,5.076,106.596,Female,Credit card
603239,21068,Soft Drinks,1,01-03-2021 11:30,1.25,12933,Mumbai,17.8745,375.3645,Female,Cash
603240,84952C,Health Drinks,6,01-03-2021 11:30,3.75,12933,Mumbai,11.9385,250.7085,Female,Cash
603241,22992,Breads & Buns,4,01-03-2021 11:30,1.95,12933,Mumbai,5.0715,106.5015,Male,Ewallet
603242,21171,Organic Staples,3,01-03-2021 11:30,1.45,12933,Mumbai,36.212,760.452,Male,Credit card
603243,84952C,Eggs,2,01-03-2021 11:30,3.75,12933,Mumbai,6.282,131.922,Female,Ewallet
603244,22861,Masalas,6,01-03-2021 11:30,1.65,12933,Mumbai,3.6465,76.5765,Male,Credit card
603245,21709,Spices,1,01-03-2021 11:30,4.95,12933,Mumbai,12.918,271.278,Male,Ewallet
603246,35471D,Fresh Vegetables,-1,01-03-2021 11:31,1.25,12933,Mumbai,8.687,182.427,Male,Credit card
603247,21239,Fresh Fruits,16,01-03-2021 11:36,0.85,17811,Mumbai,2.825,59.325,Male,Ewallet
603248,21240,Masalas,12,01-03-2021 11:36,0.85,17811,Mumbai,10.715,225.015,Female,Cash
603249,21238,Noodles,6,01-03-2021 11:36,0.85,17811,Mumbai,26.718,561.078,Male,Cash
603250,22845,Spices,12,01-03-2021 11:36,5.55,17811,Mumbai,4.658,97.818,Male,Credit card
603251,21731,Cookies,4,01-03-2021 11:36,1.65,17811,Mumbai,26.104,548.184,Male,Ewallet
603252,22925,Masalas,2,01-03-2021 11:36,5.95,17811,Mumbai,2.6175,54.9675,Male,Cash
603253,22844,Rice,1,01-03-2021 11:36,8.5,17811,Mumbai,1.9875,41.7375,Male,Cash
603254,85099B,Mutton,60,01-03-2021 11:42,1.95,15971,Mumbai,36.008,756.168,Female,Credit card
603255,15056N,Masalas,2,01-03-2021 11:48,5.95,15311,Mumbai,4.84,101.64,Female,Ewallet
603256,22241,Eggs,12,01-03-2021 11:48,1.25,15311,Mumbai,16.605,348.705,Female,Ewallet
603257,21755,Cookies,2,01-03-2021 11:48,5.95,15311,Mumbai,4.072,85.512,Female,Credit card
603258,84865,Cookies,1,01-03-2021 11:48,8.5,15311,Mumbai,15.995,335.895,Male,Credit card
603259,21329,Soft Drinks,2,01-03-2021 11:48,1.65,15311,Mumbai,10.326,216.846,Female,Ewallet
603260,21169,Health Drinks,3,01-03-2021 11:48,1.69,15311,Mumbai,8.334,175.014,Female,Cash
603261,85071D,Health Drinks,3,01-03-2021 11:48,2.55,15311,Mumbai,15.953,335.013,Male,Cash
603262,82567,Edible Oil & Ghee,2,01-03-2021 11:48,2.1,15311,Mumbai,4.395,92.295,Male,Ewallet
603263,21470,Organic Staples,2,01-03-2021 11:48,3.75,15311,Mumbai,36.735,771.435,Female,Ewallet
603264,22086,Health Drinks,4,01-03-2021 11:48,2.95,15311,Mumbai,4.876,102.396,Female,Ewallet
603265,21121,Masalas,4,01-03-2021 11:48,1.25,15311,Mumbai,38.46,807.66,Male,Ewallet
603266,21947,Soft Drinks,6,01-03-2021 11:48,1.25,15311,Mumbai,20.915,439.215,Female,Cash
603267,21883,Chocolates,12,01-03-2021 11:48,0.65,15311,Mumbai,23.164,486.444,Female,Cash
603268,20655,Mutton,2,01-03-2021 11:48,1.25,15311,Mumbai,23.1225,485.5725,Female,Credit card
603269,21380,Noodles,3,01-03-2021 11:48,2.95,15311,Mumbai,7.095,148.995,Male,Cash
603270,22262,Cookies,7,01-03-2021 11:48,0.85,15311,Mumbai,15.135,317.835,Male,Credit card
603271,20665,Masalas,2,01-03-2021 11:48,2.95,15311,Mumbai,39.664,832.944,Male,Credit card
603272,21035,Noodles,2,01-03-2021 11:48,3.25,15311,Mumbai,21.259,446.439,Male,Ewallet
603273,21929,Eggs,2,01-03-2021 11:48,1.95,15311,Mumbai,14.181,297.801,Female,Cash
603274,21928,Fresh Fruits,2,01-03-2021 11:48,1.95,15311,Mumbai,29.96,629.16,Male,Cash
603275,22411,Noodles,2,01-03-2021 11:48,1.95,15311,Mumbai,15.768,331.128,Male,Ewallet
603276,21668,Dals & Pulses,96,01-03-2021 11:48,1.06,15311,Mumbai,20.178,423.738,Female,Credit card
603277,21754,Breads & Buns,18,01-03-2021 11:48,5.45,15311,Mumbai,9.194,193.074,Male,Ewallet
603278,40001,Fresh Fruits,144,01-03-2021 11:48,0.64,15311,Mumbai,6.9325,145.5825,Female,Credit card
603279,20719,Fish,100,01-03-2021 11:48,0.72,15311,Mumbai,4.0355,84.7455,Male,Cash
603280,22719,Organic Staples,36,01-03-2021 11:48,1.06,15311,Mumbai,5.832,122.472,Female,Ewallet
603281,22844,Fresh Fruits,12,01-03-2021 11:48,7.65,15311,Mumbai,15.676,329.196,Female,Cash
603282,20724,Breads & Buns,100,01-03-2021 11:48,0.72,15311,Mumbai,42.305,888.405,Male,Credit card
603283,79321,Rice,24,01-03-2021 11:48,4.95,15311,Mumbai,20.72,435.12,Female,Credit card
603284,21669,Rice,96,01-03-2021 11:48,1.06,15311,Mumbai,7.954,167.034,Female,Ewallet
603285,20725,Dals & Pulses,100,01-03-2021 11:48,1.45,15311,Mumbai,24.505,514.605,Female,Credit card
603286,85099B,Chicken,100,01-03-2021 11:48,1.65,15311,Mumbai,4.3725,91.8225,Female,Credit card
603287,20727,Chocolates,100,01-03-2021 11:48,1.45,15311,Mumbai,11.226,235.746,Female,Ewallet
603288,22989,Cookies,6,01-03-2021 11:55,3.25,14732,Mumbai,37.248,782.208,Female,Cash
603289,22990,Breads & Buns,2,01-03-2021 11:55,4.95,14732,Mumbai,20.536,431.256,Male,Ewallet
603290,22993,Dals & Pulses,12,01-03-2021 11:55,1.25,14732,Mumbai,14.94,313.74,Female,Cash
603291,22980,Biscuits,12,01-03-2021 11:55,1.65,14732,Mumbai,10.647,223.587,Female,Cash
603292,23004,Masalas,24,01-03-2021 11:55,0.42,14732,Mumbai,2.1425,44.9925,Male,Credit card
603293,21577,Health Drinks,6,01-03-2021 11:55,2.25,14732,Mumbai,18.934,397.614,Female,Cash
603294,21578,Rice,6,01-03-2021 11:55,2.25,14732,Mumbai,10.3455,217.2555,Male,Ewallet
603295,21039,Chocolates,6,01-03-2021 11:55,2.55,14732,Mumbai,3.939,82.719,Female,Ewallet
603296,22386,Atta & Flour,10,01-03-2021 11:55,1.95,14732,Mumbai,16.1055,338.2155,Female,Credit card
603297,22957,Eggs,6,01-03-2021 11:55,2.95,14732,Mumbai,4.911,103.131,Female,Cash
603298,22857,Cakes,12,01-03-2021 11:55,0.85,14732,Mumbai,1.273,26.733,Female,Credit card
603299,22858,Breads & Buns,6,01-03-2021 11:55,1.65,14732,Mumbai,29.099,611.079,Female,Credit card
603300,22860,Soft Drinks,6,01-03-2021 11:55,1.65,14732,Mumbai,10.566,221.886,Female,Ewallet
603301,84231,Biscuits,12,01-03-2021 11:55,0.65,14732,Mumbai,2.756,57.876,Female,Ewallet
603302,22171,Cakes,2,01-03-2021 11:55,8.5,14732,Mumbai,4.4155,92.7255,Male,Credit card
603303,22692,Rice,2,01-03-2021 11:55,7.95,14732,Mumbai,17.829,374.409,Female,Credit card
603304,48187,Health Drinks,2,01-03-2021 11:55,7.95,14732,Mumbai,39.7125,833.9625,Female,Credit card
603305,21524,Health Drinks,2,01-03-2021 11:55,7.95,14732,Mumbai,2.531,53.151,Male,Ewallet
603306,22078,Health Drinks,10,01-03-2021 11:55,2.1,14732,Mumbai,29.976,629.496,Male,Ewallet
603307,22077,Fresh Fruits,12,01-03-2021 11:55,1.65,14732,Mumbai,8.335,175.035,Female,Credit card
603308,22962,Cakes,12,01-03-2021 11:55,0.85,14732,Mumbai,37.22,781.62,Female,Ewallet
603309,22961,Chocolates,12,01-03-2021 11:55,1.45,14732,Mumbai,22.428,470.988,Male,Ewallet
603310,22652,Fresh Fruits,10,01-03-2021 11:55,1.65,14732,Mumbai,18.945,397.845,Female,Ewallet
603311,22169,Fresh Vegetables,2,01-03-2021 11:55,8.5,14732,Mumbai,12.858,270.018,Male,Ewallet
603312,22771,Noodles,24,01-03-2021 11:55,1.25,14732,Mumbai,27.6115,579.8415,Female,Ewallet
603313,22855,Masalas,12,01-03-2021 11:55,1.25,14732,Mumbai,22.37,469.77,Female,Cash
603314,21754,Cakes,3,01-03-2021 11:55,5.95,14732,Mumbai,13.8135,290.0835,Female,Cash
603315,21755,Biscuits,3,01-03-2021 11:55,5.95,14732,Mumbai,17.187,360.927,Female,Ewallet
