InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
575358,22467,Fruits & Veggies,6,01-02-2021 10:38,2.55,16612,Mumbai,6.75,141.75,Female,Credit card
575359,22855,Oil & Masala,12,01-02-2021 10:38,1.25,16612,Mumbai,49.65,1042.65,Female,Credit card
575360,85099B,"Eggs, Meat & Fish",10,01-02-2021 10:38,1.95,16612,Mumbai,18.0915,379.9215,Male,Cash
575361,21931,Snacks,10,01-02-2021 10:38,1.95,16612,Mumbai,19.1555,402.2655,Female,Credit card
575362,21389,Beverages,12,01-02-2021 10:38,0.85,16612,Mumbai,12.15,255.15,Male,Cash
575363,21713,"Eggs, Meat & Fish",8,01-02-2021 10:38,2.1,16612,Mumbai,1.512,31.752,Female,Cash
575364,21714,Snacks,12,01-02-2021 10:38,1.25,16612,Mumbai,17.828,374.388,Female,Credit card
575365,85123A,"Eggs, Meat & Fish",6,01-02-2021 10:38,2.95,16612,Mumbai,18.775,394.275,Female,Credit card
575366,21742,Food Grains,2,01-02-2021 10:38,5.95,16612,Mumbai,47.72,1002.12,Female,Cash
575367,22690,Bakery,2,01-02-2021 10:38,7.95,16612,Mumbai,4.125,86.625,Male,Ewallet
575368,22692,Food Grains,2,01-02-2021 10:47,7.95,15039,Mumbai,3.7485,78.7185,Male,Cash
575369,22366,Fruits & Veggies,1,01-02-2021 10:47,7.95,15039,Mumbai,32.384,680.064,Male,Credit card
575370,22365,Fruits & Veggies,1,01-02-2021 10:47,7.95,15039,Mumbai,37.788,793.548,Female,Cash
575371,47566B,Oil & Masala,3,01-02-2021 10:47,4.65,15039,Mumbai,9.979,209.559,Male,Ewallet
575372,84508A,Bakery,1,01-02-2021 10:47,2.55,15039,Mumbai,21.966,461.286,Male,Cash
575373,21055,"Eggs, Meat & Fish",2,01-02-2021 10:47,8.95,15039,Mumbai,8.248,173.208,Female,Cash
575374,84313B,Beverages,3,01-02-2021 10:47,4.25,15039,Mumbai,16.336,343.056,Female,Cash
575375,85099C,Bakery,10,01-02-2021 10:47,1.95,15039,Mumbai,23.094,484.974,Female,Cash
575376,22385,Oil & Masala,10,01-02-2021 10:47,1.95,15039,Mumbai,13.188,276.948,Male,Cash
575377,22411,Beverages,10,01-02-2021 10:47,1.95,15039,Mumbai,7.18,150.78,Female,Cash
575378,22624,Fruits & Veggies,12,01-02-2021 10:47,7.65,15039,Mumbai,9.675,203.175,Male,Credit card
575379,22775,Food Grains,12,01-02-2021 10:47,1.25,15039,Mumbai,9.191,193.011,Female,Cash
575380,22064,Beverages,2,01-02-2021 10:47,1.65,15039,Mumbai,6.096,128.016,Female,Credit card
575381,85099B,Snacks,20,01-02-2021 10:47,1.95,15039,Mumbai,21.033,441.693,Female,Ewallet
575382,22374,Beverages,1,01-02-2021 10:47,4.25,15039,Mumbai,12.624,265.104,Male,Cash
575383,22219,"Eggs, Meat & Fish",4,01-02-2021 10:47,0.85,15039,Mumbai,16.7725,352.2225,Female,Credit card
575384,22079,Fruits & Veggies,5,01-02-2021 10:47,1.65,15039,Mumbai,24.175,507.675,Female,Ewallet
575385,85049E,Oil & Masala,1,01-02-2021 10:47,1.25,15039,Mumbai,15.921,334.341,Female,Credit card
575386,85049G,Beverages,1,01-02-2021 10:47,1.25,15039,Mumbai,33.4215,701.8515,Male,Ewallet
575387,85049C,"Eggs, Meat & Fish",1,01-02-2021 10:47,1.25,15039,Mumbai,19.396,407.316,Male,Ewallet
575388,22435,Oil & Masala,10,01-02-2021 10:47,1.25,15039,Mumbai,4.73,99.33,Female,Credit card
575389,22470,Snacks,2,01-02-2021 10:47,2.95,15039,Mumbai,16.466,345.786,Male,Credit card
575390,21535,Fruits & Veggies,1,01-02-2021 10:47,2.55,15039,Mumbai,2.661,55.881,Female,Cash
575391,22469,Snacks,4,01-02-2021 10:47,1.65,15039,Mumbai,24.9225,523.3725,Female,Cash
575392,22667,Fruits & Veggies,1,01-02-2021 10:47,2.95,15039,Mumbai,14.978,314.538,Female,Ewallet
575393,22665,Food Grains,1,01-02-2021 10:47,2.95,15039,Mumbai,10.235,214.935,Female,Ewallet
575394,21755,Beverages,2,01-02-2021 10:47,5.95,15039,Mumbai,3.791,79.611,Male,Cash
575395,22553,Oil & Masala,1,01-02-2021 10:47,1.65,15039,Mumbai,14.031,294.651,Male,Cash
575396,21313,Snacks,5,01-02-2021 10:47,0.85,15039,Mumbai,16.16,339.36,Female,Credit card
575397,21232,Food Grains,1,01-02-2021 10:47,1.25,15039,Mumbai,24.3315,510.9615,Female,Ewallet
575398,22021,Beverages,7,01-02-2021 10:47,1.65,15039,Mumbai,6.377,133.917,Male,Credit card
575399,85206A,Food Grains,4,01-02-2021 10:47,1.65,15039,Mumbai,12.072,253.512,Female,Cash
575400,21231,Food Grains,1,01-02-2021 10:47,1.25,15039,Mumbai,18.975,398.475,Female,Cash
575401,84988,Snacks,9,01-02-2021 10:47,1.45,15039,Mumbai,3.841,80.661,Male,Ewallet
575402,22382,Fruits & Veggies,2,01-02-2021 10:47,1.65,15039,Mumbai,26.13,548.73,Female,Credit card
575403,22720,Fruits & Veggies,2,01-02-2021 10:47,4.95,15039,Mumbai,3.987,83.727,Female,Ewallet
575404,84406B,"Eggs, Meat & Fish",3,01-02-2021 10:47,3.25,15039,Mumbai,19.375,406.875,Female,Ewallet
575405,82484,Bakery,1,01-02-2021 10:47,6.45,15039,Mumbai,13.5675,284.9175,Female,Ewallet
575406,71053,Bakery,5,01-02-2021 10:47,3.75,15039,Mumbai,6.1155,128.4255,Male,Cash
575407,22730,"Eggs, Meat & Fish",-1,01-02-2021 10:49,3.75,14627,Mumbai,12.318,258.678,Female,Credit card
575408,22505,Snacks,-1,01-02-2021 10:49,4.95,14627,Mumbai,8.658,181.818,Male,Cash
575409,21259,Oil & Masala,-1,01-02-2021 10:49,5.95,14627,Mumbai,11.829,248.409,Female,Credit card
575410,22891,Snacks,-1,01-02-2021 10:49,4.25,14627,Mumbai,9.244,194.124,Male,Credit card
575411,85123A,Bakery,-1,01-02-2021 10:49,2.95,14627,Mumbai,0.699,14.679,Male,Ewallet
575412,22891,"Eggs, Meat & Fish",-6,01-02-2021 10:52,4.25,14113,Mumbai,9.9375,208.6875,Female,Ewallet
575413,22111,Snacks,-72,01-02-2021 10:52,4.25,14113,Mumbai,34.2265,718.7565,Female,Ewallet
575414,10135,Bakery,1,01-02-2021 10:56,2.46,,Mumbai,13.452,282.492,Male,Credit card
575415,20662,"Eggs, Meat & Fish",1,01-02-2021 10:56,2.46,,Mumbai,3.4475,72.3975,Male,Credit card
575416,20685,Food Grains,1,01-02-2021 10:56,14.13,,Mumbai,13.742,288.582,Female,Cash
575417,20712,Oil & Masala,1,01-02-2021 10:56,4.13,,Mumbai,11.306,237.426,Female,Ewallet
575418,20713,Oil & Masala,1,01-02-2021 10:56,4.13,,Mumbai,5.955,125.055,Female,Ewallet
575419,20719,Food Grains,1,01-02-2021 10:56,1.63,,Mumbai,17.105,359.205,Female,Cash
575420,21000,Fruits & Veggies,1,01-02-2021 10:56,3.29,,Mumbai,2.187,45.927,Male,Ewallet
575421,21001,Food Grains,1,01-02-2021 10:56,4.13,,Mumbai,5.2425,110.0925,Male,Cash
575422,21002,Bakery,1,01-02-2021 10:56,3.29,,Mumbai,3.876,81.396,Male,Ewallet
575423,21107,Snacks,1,01-02-2021 10:56,5.79,,Mumbai,20.372,427.812,Male,Ewallet
575424,21155,Food Grains,1,01-02-2021 10:56,4.13,,Mumbai,4.8055,100.9155,Male,Ewallet
575425,21169,Beverages,1,01-02-2021 10:56,4.13,,Mumbai,9.076,190.596,Female,Credit card
575426,21216,Snacks,1,01-02-2021 10:56,10.79,,Mumbai,4.0755,85.5855,Female,Ewallet
575427,21231,"Eggs, Meat & Fish",1,01-02-2021 10:56,2.46,,Mumbai,5.722,120.162,Female,Ewallet
575428,21232,Snacks,3,01-02-2021 10:56,2.46,,Mumbai,8.827,185.367,Female,Cash
575429,21259,Snacks,1,01-02-2021 10:56,12.46,,Mumbai,5.79,121.59,Female,Ewallet
575430,21363,Bakery,1,01-02-2021 10:56,10.79,,Mumbai,12.6075,264.7575,Female,Cash
575431,21563,Food Grains,1,01-02-2021 10:56,5.79,,Mumbai,48.605,1020.705,Female,Credit card
575432,21672,Food Grains,12,01-02-2021 10:56,2.46,,Mumbai,10.168,213.528,Male,Credit card
575433,21717,Fruits & Veggies,1,01-02-2021 10:56,4.96,,Mumbai,0.814,17.094,Male,Cash
575434,21792,Snacks,1,01-02-2021 10:56,13.29,,Mumbai,18.2745,383.7645,Male,Cash
575435,21801,Fruits & Veggies,6,01-02-2021 10:56,0.42,,Mumbai,18.6095,390.7995,Male,Cash
575436,21812,Snacks,1,01-02-2021 10:56,9.96,,Mumbai,3.1305,65.7405,Female,Credit card
575437,21815,Bakery,1,01-02-2021 10:56,2.92,,Mumbai,16.8175,353.1675,Male,Cash
575438,21873,Bakery,1,01-02-2021 10:56,3.29,,Mumbai,45.325,951.825,Female,Ewallet
575439,21891,Food Grains,1,01-02-2021 10:56,2.46,,Mumbai,6.908,145.068,Male,Credit card
575440,21906,Snacks,1,01-02-2021 10:56,13.29,,Mumbai,4.327,90.867,Male,Ewallet
575441,21930,Fruits & Veggies,1,01-02-2021 10:56,4.13,,Mumbai,7.038,147.798,Female,Ewallet
575442,21935,"Eggs, Meat & Fish",1,01-02-2021 10:56,3.29,,Mumbai,33.439,702.219,Male,Credit card
575443,21977,Beverages,1,01-02-2021 10:56,1.25,,Mumbai,2.372,49.812,Female,Credit card
575444,21990,Oil & Masala,2,01-02-2021 10:56,2.46,,Mumbai,44.658,937.818,Male,Ewallet
575445,21991,"Eggs, Meat & Fish",1,01-02-2021 10:56,2.46,,Mumbai,16.586,348.306,Male,Ewallet
575446,22055,"Eggs, Meat & Fish",1,01-02-2021 10:56,3.29,,Mumbai,10.197,214.137,Male,Credit card
575447,22070,Oil & Masala,1,01-02-2021 10:56,7.46,,Mumbai,3.408,71.568,Male,Ewallet
575448,22135,Bakery,2,01-02-2021 10:56,0.83,,Mumbai,16.344,343.224,Female,Credit card
575449,22147,Snacks,3,01-02-2021 10:56,3.29,,Mumbai,4.36,91.56,Male,Cash
575450,22156,Snacks,1,01-02-2021 10:56,1.63,,Mumbai,35.372,742.812,Female,Credit card
575451,22173,Fruits & Veggies,1,01-02-2021 10:56,5.79,,Mumbai,40.1445,843.0345,Female,Credit card
575452,22182,Bakery,1,01-02-2021 10:56,4.13,,Mumbai,0.639,13.419,Male,Ewallet
575453,22183,Bakery,2,01-02-2021 10:56,5.79,,Mumbai,6.685,140.385,Female,Cash
575454,22196,Beverages,1,01-02-2021 10:56,1.63,,Mumbai,0.9575,20.1075,Female,Credit card
575455,22248,"Eggs, Meat & Fish",2,01-02-2021 10:56,1.63,,Mumbai,13.83,290.43,Male,Credit card
575456,22281,Food Grains,1,01-02-2021 10:56,12.46,,Mumbai,6.861,144.081,Male,Credit card
575457,22301,"Eggs, Meat & Fish",1,01-02-2021 10:56,4.96,,Mumbai,1.3535,28.4235,Female,Credit card
575458,22379,"Eggs, Meat & Fish",1,01-02-2021 10:56,4.13,,Mumbai,1.956,41.076,Female,Credit card
575459,22457,Fruits & Veggies,1,01-02-2021 10:56,5.79,,Mumbai,22.413,470.673,Female,Cash
575460,22467,Snacks,2,01-02-2021 10:56,4.96,,Mumbai,6.603,138.663,Male,Cash
575461,22489,Oil & Masala,2,01-02-2021 10:56,0.83,,Mumbai,15.9025,333.9525,Female,Ewallet
575462,22508,Fruits & Veggies,1,01-02-2021 10:56,7.46,,Mumbai,1.25,26.25,Male,Ewallet
575463,22555,"Eggs, Meat & Fish",5,01-02-2021 10:56,3.29,,Mumbai,4.154,87.234,Male,Cash
575464,22558,Fruits & Veggies,2,01-02-2021 10:56,2.46,,Mumbai,7.39,155.19,Female,Cash
575465,22605,Oil & Masala,1,01-02-2021 10:56,24.96,,Mumbai,34.83,731.43,Female,Credit card
575466,22625,Snacks,1,01-02-2021 10:56,16.63,,Mumbai,39.695,833.595,Male,Cash
575467,22666,Bakery,1,01-02-2021 10:56,5.79,,Mumbai,23.285,488.985,Female,Cash
575468,22672,Snacks,1,01-02-2021 10:56,3.29,,Mumbai,1.7945,37.6845,Male,Credit card
575469,22728,Fruits & Veggies,1,01-02-2021 10:56,7.46,,Mumbai,10.13,212.73,Male,Cash
575470,22772,Oil & Masala,10,01-02-2021 10:56,2.46,,Mumbai,36.525,767.025,Female,Credit card
575471,22800,Snacks,1,01-02-2021 10:56,7.46,,Mumbai,14.79,310.59,Female,Cash
575472,22804,Bakery,1,01-02-2021 10:56,3.29,,Mumbai,1.131,23.751,Female,Cash
575473,22819,Bakery,3,01-02-2021 10:56,0.83,,Mumbai,12.835,269.535,Male,Credit card
575474,22908,"Eggs, Meat & Fish",1,01-02-2021 10:56,1.63,,Mumbai,27.275,572.775,Female,Credit card
575475,22960,"Eggs, Meat & Fish",1,01-02-2021 10:56,8.29,,Mumbai,13.0025,273.0525,Female,Credit card
575476,22971,Oil & Masala,1,01-02-2021 10:56,4.96,,Mumbai,11.106,233.226,Male,Cash
575477,22973,Fruits & Veggies,1,01-02-2021 10:56,3.29,,Mumbai,1.079,22.659,Male,Ewallet
575478,22983,Food Grains,3,01-02-2021 10:56,0.83,,Mumbai,4.942,103.782,Female,Cash
575479,37448,Beverages,2,01-02-2021 10:56,3.29,,Mumbai,25.131,527.751,Female,Ewallet
575480,37450,Bakery,1,01-02-2021 10:56,5.79,,Mumbai,8.01,168.21,Female,Cash
575481,82582,Bakery,1,01-02-2021 10:56,4.13,,Mumbai,21.565,452.865,Male,Credit card
575482,84006,Beverages,5,01-02-2021 10:56,1.63,,Mumbai,29.028,609.588,Male,Cash
575483,84030E,Fruits & Veggies,1,01-02-2021 10:56,8.29,,Mumbai,16.11,338.31,Female,Cash
575484,84031A,Oil & Masala,1,01-02-2021 10:56,4.13,,Mumbai,9.777,205.317,Male,Credit card
575485,84086C,Oil & Masala,1,01-02-2021 10:56,4.13,,Mumbai,8.315,174.615,Female,Credit card
575486,84279B,Bakery,1,01-02-2021 10:56,8.29,,Mumbai,16.814,353.094,Male,Ewallet
575487,84375,Fruits & Veggies,2,01-02-2021 10:56,4.13,,Mumbai,17.185,360.885,Male,Ewallet
575488,84378,Bakery,1,01-02-2021 10:56,2.46,,Mumbai,1.93,40.53,Male,Ewallet
575489,84459A,Bakery,1,01-02-2021 10:56,3.29,,Mumbai,26.388,554.148,Male,Cash
575490,84459B,Food Grains,2,01-02-2021 10:56,3.29,,Mumbai,16.4,344.4,Female,Cash
575491,84660B,Oil & Masala,1,01-02-2021 10:56,7.46,,Mumbai,9.285,194.985,Male,Ewallet
575492,84688,Oil & Masala,1,01-02-2021 10:56,8.29,,Mumbai,30.19,633.99,Male,Cash
575493,84792,Food Grains,1,01-02-2021 10:56,9.13,,Mumbai,18.49,388.29,Female,Credit card
575494,84968C,"Eggs, Meat & Fish",1,01-02-2021 10:56,24.96,,Mumbai,9.898,207.858,Female,Ewallet
575495,84969,Beverages,1,01-02-2021 10:56,3.29,,Mumbai,20.545,431.445,Female,Cash
575496,85017B,Snacks,1,01-02-2021 10:56,0.83,,Mumbai,7.43,156.03,Male,Ewallet
575497,85053,Snacks,1,01-02-2021 10:56,4.13,,Mumbai,1.148,24.108,Male,Cash
575498,85099C,Oil & Masala,2,01-02-2021 10:56,4.13,,Mumbai,34.956,734.076,Female,Ewallet
575499,85131A,Food Grains,2,01-02-2021 10:56,0.83,,Mumbai,3.47,72.87,Female,Ewallet
575500,85132B,Snacks,1,01-02-2021 10:56,8.29,,Mumbai,9.83,206.43,Female,Credit card
575501,DOT,Fruits & Veggies,1,01-02-2021 10:56,86.77,,Mumbai,10.128,212.688,Female,Ewallet
575502,21485,Oil & Masala,6,01-02-2021 10:59,4.95,18055,Mumbai,6.06,127.26,Female,Credit card
575503,22113,"Eggs, Meat & Fish",8,01-02-2021 10:59,3.75,18055,Mumbai,9.989,209.769,Male,Ewallet
575504,22112,Bakery,6,01-02-2021 10:59,4.95,18055,Mumbai,30.368,637.728,Male,Cash
575505,79000,Oil & Masala,24,01-02-2021 10:59,0.85,18055,Mumbai,6.322,132.762,Female,Cash
575506,84879,"Eggs, Meat & Fish",24,01-02-2021 10:59,1.69,18055,Mumbai,27.072,568.512,Female,Cash
575507,21586,Fruits & Veggies,12,01-02-2021 10:59,2.55,18055,Mumbai,4.9065,103.0365,Female,Cash
575508,21217,"Eggs, Meat & Fish",2,01-02-2021 10:59,9.95,18055,Mumbai,20.608,432.768,Female,Cash
575509,22720,Snacks,6,01-02-2021 10:59,4.95,18055,Mumbai,3.6985,77.6685,Male,Credit card
575510,22802,Fruits & Veggies,1,01-02-2021 10:59,19.95,18055,Mumbai,1.595,33.495,Female,Ewallet
575511,22476,Bakery,3,01-02-2021 10:59,4.95,18055,Mumbai,6.94,145.74,Male,Ewallet
575512,22475,"Eggs, Meat & Fish",3,01-02-2021 10:59,4.95,18055,Mumbai,9.331,195.951,Female,Cash
575513,22138,Oil & Masala,3,01-02-2021 10:59,4.95,18055,Mumbai,4.4225,92.8725,Male,Credit card
575514,22617,Oil & Masala,3,01-02-2021 10:59,4.95,18055,Mumbai,9.672,203.112,Male,Ewallet
575515,22795,"Eggs, Meat & Fish",4,01-02-2021 10:59,6.75,18055,Mumbai,7.275,152.775,Female,Cash
575516,22021,Bakery,17,01-02-2021 11:07,1.65,17356,Mumbai,25.215,529.515,Female,Credit card
575517,85206A,Snacks,18,01-02-2021 11:07,1.65,17356,Mumbai,15.3225,321.7725,Male,Cash
575518,22196,Snacks,5,01-02-2021 11:07,0.85,17356,Mumbai,4.785,100.485,Female,Credit card
575519,20832,Bakery,6,01-02-2021 11:07,0.85,17356,Mumbai,31.759,666.939,Female,Credit card
575520,21355,Bakery,6,01-02-2021 11:07,1.25,17356,Mumbai,10.7275,225.2775,Female,Ewallet
575521,22261,"Eggs, Meat & Fish",10,01-02-2021 11:07,0.85,17356,Mumbai,18.998,398.958,Female,Ewallet
575522,22260,Beverages,10,01-02-2021 11:07,0.85,17356,Mumbai,34.8425,731.6925,Male,Cash
575523,22132,Oil & Masala,4,01-02-2021 11:07,0.85,17356,Mumbai,20.4365,429.1665,Male,Credit card
575524,84050,Snacks,6,01-02-2021 11:07,1.65,17356,Mumbai,2.5735,54.0435,Female,Ewallet
575525,21354,Oil & Masala,6,01-02-2021 11:07,1.25,17356,Mumbai,13.715,288.015,Male,Ewallet
575526,21034,Snacks,2,01-02-2021 11:07,0.95,17356,Mumbai,9.8475,206.7975,Male,Credit card
575527,22113,Oil & Masala,6,01-02-2021 11:07,3.75,17356,Mumbai,3.473,72.933,Male,Ewallet
575528,22563,Snacks,6,01-02-2021 11:07,1.25,17356,Mumbai,17.98,377.58,Male,Credit card
575529,22562,"Eggs, Meat & Fish",6,01-02-2021 11:07,1.25,17356,Mumbai,6.8565,143.9865,Female,Credit card
575530,21980,Snacks,12,01-02-2021 11:07,0.29,17356,Mumbai,24.951,523.971,Female,Cash
575531,22616,Bakery,12,01-02-2021 11:07,0.29,17356,Mumbai,11.232,235.872,Female,Credit card
575532,21985,Bakery,12,01-02-2021 11:07,0.29,17356,Mumbai,6.287,132.027,Male,Cash
575533,21986,Food Grains,12,01-02-2021 11:07,0.29,17356,Mumbai,24.513,514.773,Male,Credit card
575534,22435,Fruits & Veggies,10,01-02-2021 11:07,1.25,17356,Mumbai,22.8525,479.9025,Female,Ewallet
575535,21124,Snacks,2,01-02-2021 11:08,1.25,17884,Mumbai,7.842,164.682,Male,Credit card
575536,21122,Oil & Masala,2,01-02-2021 11:08,1.25,17884,Mumbai,5.986,125.706,Male,Ewallet
575537,22493,Snacks,6,01-02-2021 11:08,1.65,17884,Mumbai,27.18,570.78,Female,Credit card
575538,84077,Oil & Masala,48,01-02-2021 11:08,0.29,17884,Mumbai,44.1405,926.9505,Male,Cash
575539,22491,Snacks,12,01-02-2021 11:08,0.85,17884,Mumbai,7.629,160.209,Male,Ewallet
575540,21948,Beverages,2,01-02-2021 11:08,1.25,17884,Mumbai,34.672,728.112,Male,Credit card
575541,22956,Oil & Masala,1,01-02-2021 11:08,2.1,17884,Mumbai,11.475,240.975,Male,Ewallet
575542,22489,Bakery,24,01-02-2021 11:08,0.42,17884,Mumbai,7.3395,154.1295,Female,Ewallet
575543,22491,Snacks,12,01-02-2021 11:08,0.85,17884,Mumbai,7.08,148.68,Female,Ewallet
575544,22564,"Eggs, Meat & Fish",24,01-02-2021 11:08,1.25,17884,Mumbai,5.8345,122.5245,Male,Ewallet
575545,21243,"Eggs, Meat & Fish",3,01-02-2021 11:08,1.69,17884,Mumbai,3.698,77.658,Female,Credit card
575546,21245,Beverages,3,01-02-2021 11:08,1.69,17884,Mumbai,4.897,102.837,Male,Ewallet
575547,21244,Food Grains,3,01-02-2021 11:08,1.69,17884,Mumbai,14.61,306.81,Female,Credit card
575548,22557,Beverages,1,01-02-2021 11:08,1.65,17884,Mumbai,26.244,551.124,Female,Ewallet
575549,20674,Food Grains,3,01-02-2021 11:08,1.25,17884,Mumbai,4.602,96.642,Male,Ewallet
575550,20677,Fruits & Veggies,3,01-02-2021 11:08,1.25,17884,Mumbai,3.794,79.674,Male,Credit card
575551,20675,Oil & Masala,3,01-02-2021 11:08,1.25,17884,Mumbai,4.036,84.756,Female,Credit card
575552,84997C,Snacks,2,01-02-2021 11:08,3.75,17884,Mumbai,5.631,118.251,Male,Credit card
575553,84997D,Food Grains,1,01-02-2021 11:08,3.75,17884,Mumbai,3.56,74.76,Female,Credit card
575554,84997A,Snacks,2,01-02-2021 11:08,3.75,17884,Mumbai,7.762,163.002,Male,Ewallet
575555,21224,Food Grains,20,01-02-2021 11:08,1.25,17884,Mumbai,14.71,308.91,Female,Ewallet
575556,21221,Snacks,20,01-02-2021 11:08,1.25,17884,Mumbai,27.4275,575.9775,Male,Credit card
575557,21544,Oil & Masala,50,01-02-2021 11:08,0.85,17884,Mumbai,12.885,270.585,Female,Cash
575558,21829,"Eggs, Meat & Fish",36,01-02-2021 11:08,0.21,17884,Mumbai,19.818,416.178,Female,Cash
575559,22553,Bakery,1,01-02-2021 11:08,1.65,17884,Mumbai,8.5905,180.4005,Male,Ewallet
575560,22551,Food Grains,1,01-02-2021 11:08,1.65,17884,Mumbai,24.4395,513.2295,Female,Cash
575561,20828,Fruits & Veggies,3,01-02-2021 11:08,2.55,17884,Mumbai,26.208,550.368,Female,Cash
575562,20755,Bakery,30,01-02-2021 11:08,0.85,17884,Mumbai,6.663,139.923,Male,Credit card
575563,21034,Oil & Masala,1,01-02-2021 11:08,0.95,17884,Mumbai,6.762,142.002,Male,Cash
575564,21531,Oil & Masala,-1,01-02-2021 11:09,2.55,12477,Banglore,5.622,118.062,Male,Credit card
575565,21429,"Eggs, Meat & Fish",-1,01-02-2021 11:09,1.65,12477,Banglore,7.204,151.284,Female,Cash
575566,22156,Bakery,-1,01-02-2021 11:12,0.72,14606,Mumbai,49.26,1034.46,Female,Ewallet
575567,85054,Fruits & Veggies,-1,01-02-2021 11:12,2.95,14606,Mumbai,12.498,262.458,Male,Ewallet
575568,22156,"Eggs, Meat & Fish",1,01-02-2021 11:16,0.72,14606,Mumbai,10.863,228.123,Female,Ewallet
575569,85054,Food Grains,1,01-02-2021 11:16,2.95,14606,Mumbai,9.711,203.931,Male,Cash
575570,48194,Snacks,1,01-02-2021 11:19,7.95,12836,Mumbai,44.6,936.6,Male,Credit card
575571,21524,Food Grains,1,01-02-2021 11:19,7.95,12836,Mumbai,16.968,356.328,Female,Ewallet
575572,22365,Snacks,2,01-02-2021 11:19,7.95,12836,Mumbai,22.353,469.413,Male,Ewallet
575573,48188,Food Grains,2,01-02-2021 11:19,7.95,12836,Mumbai,9.925,208.425,Male,Cash
575574,22156,Beverages,-1,01-02-2021 11:19,0.85,14606,Mumbai,40.605,852.705,Female,Credit card
575575,85054,Beverages,-1,01-02-2021 11:19,2.95,14606,Mumbai,24.665,517.965,Female,Credit card
575576,22692,"Eggs, Meat & Fish",2,01-02-2021 11:20,7.95,12836,Mumbai,29.583,621.243,Female,Cash
575577,22788,Beverages,2,01-02-2021 11:20,9.95,12836,Mumbai,27.951,586.971,Female,Credit card
575578,22511,Fruits & Veggies,2,01-02-2021 11:20,3.75,12836,Mumbai,25.893,543.753,Female,Ewallet
575579,22468,Oil & Masala,5,01-02-2021 11:20,6.75,12836,Mumbai,20.51,430.71,Female,Credit card
575580,21733,Fruits & Veggies,6,01-02-2021 11:20,2.95,12836,Mumbai,13.335,280.035,Male,Cash
575581,22510,Beverages,2,01-02-2021 11:20,3.75,12836,Mumbai,3.5455,74.4555,Male,Ewallet
575582,22821,Oil & Masala,12,01-02-2021 11:20,0.65,12836,Mumbai,7.239,152.019,Male,Credit card
575583,84247G,Oil & Masala,24,01-02-2021 11:20,0.42,12836,Mumbai,21.4775,451.0275,Male,Credit card
575584,21735,Beverages,2,01-02-2021 11:20,12.75,12836,Mumbai,28.4585,597.6285,Male,Ewallet
575585,82484,Food Grains,6,01-02-2021 11:20,6.45,12836,Mumbai,12.06,253.26,Male,Cash
575586,22457,Beverages,6,01-02-2021 11:20,2.95,12836,Mumbai,6.354,133.434,Male,Ewallet
575587,21272,Bakery,12,01-02-2021 11:20,1.25,12836,Mumbai,12.854,269.934,Female,Cash
575588,22189,Fruits & Veggies,10,01-02-2021 11:20,3.95,12836,Mumbai,6.951,145.971,Male,Ewallet
575589,22770,Bakery,2,01-02-2021 11:20,14.95,12836,Mumbai,4.083,85.743,Male,Cash
575590,22767,Oil & Masala,2,01-02-2021 11:20,9.95,12836,Mumbai,15.536,326.256,Female,Cash
575591,82494L,Fruits & Veggies,12,01-02-2021 11:20,2.95,12836,Mumbai,9.298,195.258,Female,Credit card
575592,85066,Bakery,4,01-02-2021 11:20,12.75,12836,Mumbai,3.616,75.936,Female,Credit card
575593,22456,Snacks,1,01-02-2021 11:20,4.95,12836,Mumbai,9.459,198.639,Male,Ewallet
575594,22173,Fruits & Veggies,8,01-02-2021 11:20,2.95,12836,Mumbai,10.342,217.182,Male,Credit card
575595,22567,Oil & Masala,2,01-02-2021 11:20,1.25,12836,Mumbai,7.851,164.871,Female,Cash
575596,22558,Snacks,3,01-02-2021 11:20,1.49,12836,Mumbai,10.765,226.065,Female,Ewallet
575597,22844,Snacks,1,01-02-2021 11:20,8.5,12836,Mumbai,29.805,625.905,Male,Cash
575598,85184C,Snacks,4,01-02-2021 11:20,2.95,12836,Mumbai,3.655,76.755,Male,Cash
575599,84818,Bakery,6,01-02-2021 11:20,2.55,12836,Mumbai,13.959,293.139,Male,Credit card
575600,22794,Fruits & Veggies,2,01-02-2021 11:20,7.95,12836,Mumbai,8.484,178.164,Female,Ewallet
575601,22914,Food Grains,6,01-02-2021 11:20,4.95,12836,Mumbai,2.279,47.859,Female,Cash
575602,22795,Fruits & Veggies,2,01-02-2021 11:20,6.75,12836,Mumbai,11.28,236.88,Female,Ewallet
575603,22847,"Eggs, Meat & Fish",2,01-02-2021 11:20,16.95,12836,Mumbai,14.52,304.92,Male,Cash
575604,22912,Beverages,6,01-02-2021 11:20,4.95,12836,Mumbai,2.223,46.683,Male,Credit card
575605,22295,Snacks,12,01-02-2021 11:20,1.65,12836,Mumbai,7.83,164.43,Male,Credit card
